type_appareil,airline_iata,iata_departure,iata_arrival,departure_country,arrival_country,departure_continent,arrival_continent,distance_km,co2,seats,n_flights
ceo,DE,FNC,DUS,PT,DE,EU,EU,2815.977099755669,2043743.832735714,11707.40625,70.5
ceo,EW,FNC,DUS,PT,DE,EU,EU,2815.977099755669,391355.20201322186,2241.84375,13.5
ceo,AZ,FRA,DUS,DE,DE,EU,EU,188.4724341896265,8402.439121639034,249.09375,1.5
neo,LH,FRA,DUS,DE,DE,EU,EU,188.4724341896265,1327142.4227931704,52601.02707692307,298.5
ceo,LH,FRA,DUS,DE,DE,EU,EU,188.4724341896265,3907134.191562151,115828.59375,697.5
ceo,TU,FRA,DUS,DE,DE,EU,EU,188.4724341896265,33609.756486556136,996.375,6.0
ceo,DE,FUE,DUS,ES,DE,AF,EU,3066.281903357178,378159.19297085406,1992.75,12.0
ceo,EW,FUE,DUS,ES,DE,AF,EU,3066.281903357178,2174415.3595824107,11458.3125,69.0
ceo,SR,FUE,DUS,ES,DE,AF,EU,3066.281903357178,189079.59648542703,996.375,6.0
ceo,ZZZ,FUE,DUS,ES,DE,AF,EU,3066.281903357178,3970671.526193968,20923.875,126.0
ceo,EW,GDN,DUS,PL,DE,EU,EU,858.775377953132,297781.40617786546,4483.6875,27.0
ceo,EW,GLA,DUS,GB,DE,EU,EU,898.5130430122304,545389.625540943,7971.0,48.0
ceo,XC,GRZ,DUS,AT,DE,EU,EU,792.212526980954,15710.220399604195,249.09375,1.5
ceo,DE,GWT,DUS,DE,DE,EU,EU,416.793413662279,422303.2343133731,9465.5625,57.0
ceo,EW,GWT,DUS,DE,DE,EU,EU,416.793413662279,177811.88813194656,3985.5,24.0
ceo,FH,GZP,DUS,TR,DE,AS,EU,2621.551091289095,284174.91999920184,1743.65625,10.5
neo,PC,GZT,DUS,TR,DE,AS,EU,2896.8074880920312,276475.95139632793,1850.2873846153848,10.5
ceo,PC,GZT,DUS,TR,DE,AS,EU,2896.8074880920312,44698.06831886718,249.09375,1.5
ceo,A3,HAJ,DUS,DE,DE,EU,EU,239.525180625705,45014.99261609076,1245.46875,7.5
ceo,BJ,HAJ,DUS,DE,DE,EU,EU,239.525180625705,9002.998523218152,249.09375,1.5
ceo,EW,HAM,DUS,DE,DE,EU,EU,340.22277880388083,8881564.942230472,216960.65625,1306.5
ceo,AY,HEL,DUS,FI,DE,EU,EU,1511.510592442596,4275570.842990212,42595.03125,256.5
ceo,A3,HER,DUS,GR,DE,EU,EU,2304.160555622658,2230937.421895502,15443.8125,93.0
ceo,DE,HER,DUS,GR,DE,EU,EU,2304.160555622658,431794.3397217101,2989.125,18.0
ceo,EW,HER,DUS,GR,DE,EU,EU,2304.160555622658,3166491.8246258744,21920.25,132.0
ceo,SR,HER,DUS,GR,DE,EU,EU,2304.160555622658,71965.72328695169,498.1875,3.0
ceo,ZZZ,HER,DUS,GR,DE,EU,EU,2304.160555622658,1223417.295878179,8469.1875,51.0
ceo,EW,HRG,DUS,EG,DE,AF,EU,3511.164250897049,1950825.931968922,8967.375,54.0
ceo,MSC,HRG,DUS,EG,DE,AF,EU,3511.164250897049,216758.4368854358,996.375,6.0
ceo,ZZZ,HRG,DUS,EG,DE,AF,EU,3511.164250897049,1679877.8858621274,7721.90625,46.5
ceo,EW,IBZ,DUS,ES,DE,EU,EU,1442.7586451192622,2697801.5924612526,27898.5,168.0
ceo,ZZZ,IBZ,DUS,ES,DE,EU,EU,1442.7586451192622,2360576.393403596,24411.1875,147.0
ceo,ZZZ,INN,DUS,AT,DE,EU,EU,558.1085629163783,230818.38958903987,4483.6875,27.0
ceo,8Q,ISL,DUS,TR,DE,EU,EU,2041.7313254809217,3613345.143988367,27898.5,168.0
ceo,KK,ISL,DUS,TR,DE,EU,EU,2041.7313254809217,1742148.5515658194,13451.0625,81.0
ceo,TK,ISL,DUS,TR,DE,EU,EU,2041.7313254809217,64524.020428363685,498.1875,3.0
ceo,IA,ISU,DUS,IQ,DE,AS,EU,3520.618320789835,1738857.7815925614,7971.0,48.0
ceo,DE,JMK,DUS,GR,DE,EU,EU,2124.408725820904,267400.7258295031,1992.75,12.0
ceo,DE,JSI,DUS,GR,DE,EU,EU,1872.712378763657,478568.4096805286,3985.5,24.0
ceo,DE,JTR,DUS,GR,DE,EU,EU,2223.4228144791814,278632.6386743311,1992.75,12.0
ceo,DE,KGS,DUS,GR,DE,EU,EU,2276.087486517128,355807.72434869554,2490.9375,15.0
ceo,EW,KGS,DUS,GR,DE,EU,EU,2276.087486517128,1138584.7179158258,7971.0,48.0
ceo,ZZZ,KGS,DUS,GR,DE,EU,EU,2276.087486517128,1565553.9871342604,10960.125,66.0
ceo,A3,KLX,DUS,GR,DE,EU,EU,1987.988797864345,819272.8920442923,6476.4375,39.0
ceo,DE,KLX,DUS,GR,DE,EU,EU,1987.988797864345,378125.9501742888,2989.125,18.0
ceo,EW,KRK,DUS,PL,DE,EU,EU,928.5920501153172,2683172.929095132,38360.4375,231.0
ceo,SR,KSF,DUS,DE,DE,EU,EU,182.934255278258,8337.483894623661,249.09375,1.5
ceo,DE,KVA,DUS,GR,DE,EU,EU,1790.387660451554,1036005.5958970084,8967.375,54.0
ceo,EW,KVA,DUS,GR,DE,EU,EU,1790.387660451554,518002.7979485043,4483.6875,27.0
ceo,EW,KZR,DUS,TR,DE,AS,EU,2263.908444971163,637319.4262476566,4483.6875,27.0
ceo,FV,LED,DUS,RU,DE,EU,EU,1745.5060795726083,394295.8395097896,3487.3125,21.0
ceo,EW,LEJ,DUS,DE,DE,EU,EU,381.20697202295423,42746.02173121546,996.375,6.0
ceo,ZZZ,LEJ,DUS,DE,DE,EU,EU,381.20697202295423,10686.505432803866,249.09375,1.5
neo,U2,LGW,DUS,GB,DE,EU,EU,486.1411341025384,171431.73927753454,4493.555076923077,25.5
ceo,U2,LGW,DUS,GB,DE,EU,EU,486.1411341025384,1230779.6591923689,25656.65625,154.5
ceo,EW,LIS,DUS,PT,DE,EU,EU,1863.4391673752089,3722816.337790126,31136.71875,187.5
neo,TP,LIS,DUS,PT,DE,EU,EU,1863.4391673752089,424096.1599626651,4229.228307692308,24.0
ceo,TP,LIS,DUS,PT,DE,EU,EU,1863.4391673752089,3424991.030766916,28645.78125,172.5
ceo,DE,LPA,DUS,ES,DE,AF,EU,3189.3065060869,196636.0775132127,996.375,6.0
ceo,EW,LPA,DUS,ES,DE,AF,EU,3189.3065060869,5505810.170369956,27898.5,168.0
ceo,SR,LPA,DUS,ES,DE,AF,EU,3189.3065060869,196636.0775132127,996.375,6.0
ceo,ZZZ,LPA,DUS,ES,DE,AF,EU,3189.3065060869,7226375.848610566,36616.78125,220.5
ceo,EW,MAH,DUS,ES,DE,EU,EU,1285.2866142437983,770414.2303242863,8718.28125,52.5
ceo,EW,MAN,DUS,GB,DE,EU,EU,657.4938810949808,3145097.3895156905,55797.0,336.0
ceo,U2,MAN,DUS,GB,DE,EU,EU,657.4938810949808,14040.613346052189,249.09375,1.5
ceo,BJ,MIR,DUS,TN,DE,AF,EU,1754.768900134119,2376401.4337324547,20923.875,126.0
ceo,TU,MIR,DUS,TN,DE,AF,EU,1754.768900134119,226323.9460697576,1992.75,12.0
neo,KM,MLA,DUS,MT,DE,EU,EU,1821.7110633071532,51986.99933532999,528.6535384615385,3.0
ceo,KM,MLA,DUS,MT,DE,EU,EU,1821.7110633071532,1986136.11526536,16938.375,102.0
ceo,EW,MRS,DUS,FR,DE,EU,EU,880.4877545060597,689471.3537453676,10212.84375,61.5
ceo,LH,MRS,DUS,FR,DE,EU,EU,880.4877545060597,16816.374481594332,249.09375,1.5
ceo,8Q,MUC,DUS,DE,DE,EU,EU,486.704807262745,35868.41147890613,747.28125,4.5
ceo,EW,MUC,DUS,DE,DE,EU,EU,486.704807262745,6205235.18585076,129279.65625,778.5
ceo,FH,MUC,DUS,DE,DE,EU,EU,486.704807262745,11956.137159635377,249.09375,1.5
neo,LH,MUC,DUS,DE,DE,EU,EU,486.704807262745,40362.928709989385,1057.307076923077,6.0
ceo,LH,MUC,DUS,DE,DE,EU,EU,486.704807262745,21736257.356217112,452852.4375,2727.0
ceo,EW,MXP,DUS,IT,DE,EU,EU,645.7033094702413,5752759.4281331,103124.8125,621.0
ceo,DE,NAP,DUS,IT,DE,EU,EU,1292.9144310070355,707573.5942093586,7971.0,48.0
ceo,EW,NAP,DUS,IT,DE,EU,EU,1292.9144310070355,1525705.562513929,17187.46875,103.5
ceo,ZZZ,NAP,DUS,IT,DE,EU,EU,1292.9144310070355,1393035.513599675,15692.90625,94.5
ceo,EW,NCE,DUS,FR,DE,EU,EU,849.0958697897536,2134848.3248927486,32382.1875,195.0
ceo,EW,NCL,DUS,GB,DE,EU,EU,702.0926691440995,700361.3540328695,11956.5,72.0
ceo,EW,NUE,DUS,DE,DE,EU,EU,365.5091526594772,1196858.645349525,28396.6875,171.0
ceo,VY,NWI,DUS,GB,DE,EU,EU,406.99462352119394,10995.584299636042,249.09375,1.5
ceo,ZZZ,NYO,DUS,SE,DE,EU,EU,1054.8024968327743,1370079.513255641,17934.75,108.0
ceo,DE,OLB,DUS,IT,DE,EU,EU,1174.169995594825,555270.5206460063,6725.53125,40.5
ceo,EW,OLB,DUS,IT,DE,EU,EU,1174.169995594825,1110541.041292013,13451.0625,81.0
ceo,KK,ONQ,DUS,TR,DE,AS,EU,2214.2009206383195,69395.6116490272,498.1875,3.0
ceo,EW,OPO,DUS,PT,DE,EU,EU,1626.0080154399377,1512863.0535207966,14198.34375,85.5
ceo,SK,OSL,DUS,NO,DE,EU,EU,1027.5140724219268,37360.09590671729,498.1875,3.0
ceo,EW,OTP,DUS,RO,DE,EU,EU,1618.5843840764962,1322062.0309869866,12454.6875,75.0
ceo,DE,PMI,DUS,ES,DE,EU,EU,1341.5520937333956,659749.2682167827,7223.71875,43.5
ceo,EW,PMI,DUS,ES,DE,EU,EU,1341.5520937333956,20975476.734340478,229664.4375,1383.0
ceo,X3,PMI,DUS,ES,DE,EU,EU,1341.5520937333956,45499.94953219192,498.1875,3.0
ceo,ZZZ,PMI,DUS,ES,DE,EU,EU,1341.5520937333956,15902232.361501072,174116.53125,1048.5
ceo,ZZZ,PMO,DUS,IT,DE,EU,EU,1539.5109775140515,1015119.714907963,9963.75,60.0
ceo,EW,PRG,DUS,CZ,DE,EU,EU,545.4396850894692,5498319.085804164,108106.6875,651.0
ceo,EW,PRN,DUS,XK,DE,EU,EU,1451.3500735829475,2783188.538136413,28645.78125,172.5
ceo,ZZZ,PRN,DUS,XK,DE,EU,EU,1451.3500735829475,3339826.245763695,34374.9375,207.0
ceo,EW,PUY,DUS,HR,DE,EU,EU,887.8641242707843,541095.7047649785,7971.0,48.0
ceo,DE,PVK,DUS,GR,DE,EU,EU,1754.896740441003,396091.3592531645,3487.3125,21.0
ceo,EW,RAK,DUS,MA,DE,AF,EU,2500.882385570511,1009521.6903664952,6476.4375,39.0
ceo,ZZZ,RAK,DUS,MA,DE,AF,EU,2500.882385570511,1164832.7196536483,7472.8125,45.0
ceo,EW,RHO,DUS,GR,DE,EU,EU,2365.3547666315912,663528.7895315808,4483.6875,27.0
ceo,ZZZ,RHO,DUS,GR,DE,EU,EU,2365.3547666315912,1843135.526476613,12454.6875,75.0
ceo,EW,RJK,DUS,HR,DE,EU,EU,888.8005170693874,710683.4480606335,10461.9375,63.0
ceo,EW,RMF,DUS,EG,DE,AF,EU,3705.279042586311,2062271.969410546,8967.375,54.0
ceo,HES,RMF,DUS,EG,DE,AF,EU,3705.279042586311,687423.9898035154,2989.125,18.0
ceo,MSC,RMF,DUS,EG,DE,AF,EU,3705.279042586311,1603989.3095415358,6974.625,42.0
ceo,OR,RMF,DUS,EG,DE,AF,EU,3705.279042586311,57285.33248362629,249.09375,1.5
ceo,A3,SKG,DUS,GR,DE,EU,EU,1728.8457317282257,6872433.144045121,61277.0625,369.0
ceo,EW,SKG,DUS,GR,DE,EU,EU,1728.8457317282257,4274318.174954893,38111.34375,229.5
ceo,DE,SMI,DUS,GR,DE,EU,EU,2188.882545761768,618082.8630795407,4483.6875,27.0
ceo,EW,SMI,DUS,GR,DE,EU,EU,2188.882545761768,549406.9894040362,3985.5,24.0
ceo,EW,SOF,DUS,BG,DE,EU,EU,1579.8989753463695,362881.40647316375,3487.3125,21.0
ceo,DE,SPC,DUS,ES,DE,AF,EU,3242.708191056931,999696.8652761516,4981.875,30.0
ceo,EW,SPC,DUS,ES,DE,AF,EU,3242.708191056931,999696.8652761516,4981.875,30.0
ceo,DE,SPU,DUS,HR,DE,EU,EU,1120.5602894968956,715437.017623661,8967.375,54.0
ceo,EW,SPU,DUS,HR,DE,EU,EU,1120.5602894968956,1490493.78671596,18682.03125,112.5
ceo,8H,SSH,DUS,EG,DE,AF,EU,3469.9029139142594,428300.5118196259,1992.75,12.0
ceo,HES,SSH,DUS,EG,DE,AF,EU,3469.9029139142594,963676.1515941584,4483.6875,27.0
ceo,MSC,SSH,DUS,EG,DE,AF,EU,3469.9029139142594,856601.0236392518,3985.5,24.0
ceo,OLY,SSH,DUS,EG,DE,AF,EU,3469.9029139142594,107075.12795490648,498.1875,3.0
ceo,ZZZ,SSH,DUS,EG,DE,AF,EU,3469.9029139142594,428300.5118196259,1992.75,12.0
ceo,ZZZ,STN,DUS,GB,DE,EU,EU,457.36556800829646,11601.671767169571,249.09375,1.5
ceo,8Q,STR,DUS,DE,DE,EU,EU,338.4903141463879,10176.327076680818,249.09375,1.5
ceo,EW,STR,DUS,DE,DE,EU,EU,338.4903141463879,468111.0455273177,11458.3125,69.0
ceo,FH,STR,DUS,DE,DE,EU,EU,338.4903141463879,10176.327076680818,249.09375,1.5
ceo,SR,STR,DUS,DE,DE,EU,EU,338.4903141463879,10176.327076680818,249.09375,1.5
ceo,ZZZ,STR,DUS,DE,DE,EU,EU,338.4903141463879,40705.30830672327,996.375,6.0
ceo,DE,SUF,DUS,IT,DE,EU,EU,1562.396228443986,770547.6922610222,7472.8125,45.0
ceo,EW,SUF,DUS,IT,DE,EU,EU,1562.396228443986,873287.3845624917,8469.1875,51.0
ceo,DE,SVQ,DUS,ES,DE,EU,EU,1836.6545174245955,88240.280510539,747.28125,4.5
ceo,ZZZ,SVQ,DUS,ES,DE,EU,EU,1836.6545174245955,29413.42683684633,249.09375,1.5
ceo,EW,SZG,DUS,AT,DE,EU,EU,595.4515009203263,53116.91572341342,996.375,6.0
ceo,DE,TFS,DUS,ES,DE,AF,EU,3237.068138380589,898154.2315490749,4483.6875,27.0
ceo,EW,TFS,DUS,ES,DE,AF,EU,3237.068138380589,2295283.036180969,11458.3125,69.0
ceo,SR,TFS,DUS,ES,DE,AF,EU,3237.068138380589,99794.91461656388,498.1875,3.0
ceo,ZZZ,TFS,DUS,ES,DE,AF,EU,3237.068138380589,6586464.364693215,32880.375,198.0
ceo,EW,TIV,DUS,ME,DE,EU,EU,1340.9838318973807,500335.00665499456,5480.0625,33.0
ceo,ZZZ,TLS,DUS,FR,DE,EU,EU,943.4675040232078,17611.429278364245,249.09375,1.5
ceo,TU,TUN,DUS,TN,DE,AF,EU,1627.609959615161,2178173.518138422,20425.6875,123.0
ceo,EW,TXL,DUS,DE,DE,EU,EU,470.13736411326033,7335647.443939769,155434.5,936.0
ceo,U2,TXL,DUS,DE,DE,EU,EU,470.13736411326033,1786888.479934046,37862.25,228.0
ceo,ZZZ,TXL,DUS,DE,DE,EU,EU,470.13736411326033,5901434.321887442,125045.0625,753.0
neo,PC,TZX,DUS,TR,DE,AS,EU,2765.9397688932363,302557.3885222784,2114.614153846154,12.0
ceo,PC,TZX,DUS,TR,DE,AS,EU,2765.9397688932363,299154.3424309638,1743.65625,10.5
ceo,1T,VAR,DUS,BG,DE,EU,EU,1818.8563629752653,2100142.7861804087,17934.75,108.0
ceo,SR,VAR,DUS,BG,DE,EU,EU,1818.8563629752653,29168.64980806123,249.09375,1.5
ceo,ZZZ,VAR,DUS,BG,DE,EU,EU,1818.8563629752653,175011.8988483674,1494.5625,9.0
ceo,DE,VCE,DUS,IT,DE,EU,EU,764.1783815730524,30721.88322819682,498.1875,3.0
ceo,EW,VCE,DUS,IT,DE,EU,EU,764.1783815730524,1505372.2781816444,24411.1875,147.0
ceo,BJ,VIE,DUS,AT,DE,EU,EU,789.7981405848316,15680.101313709836,249.09375,1.5
ceo,EW,VIE,DUS,AT,DE,EU,EU,789.7981405848316,10944710.716969464,173867.4375,1047.0
ceo,OS,VIE,DUS,AT,DE,EU,EU,789.7981405848316,14300252.398103368,227173.5,1368.0
ceo,ZZZ,VIE,DUS,AT,DE,EU,EU,789.7981405848316,235201.51970564752,3736.40625,22.5
ceo,EW,VLC,DUS,ES,DE,EU,EU,1427.3263808387449,3821239.433089575,39855.0,240.0
ceo,X3,VNO,DUS,LT,DE,EU,EU,1294.5047215731347,22132.49899599154,249.09375,1.5
ceo,DE,VOL,DUS,GR,DE,EU,EU,1831.169469477118,528083.0936455828,4483.6875,27.0
ceo,LO,WAW,DUS,PL,DE,EU,EU,984.3908810393328,507658.6464736671,6974.625,42.0
ceo,EW,WRO,DUS,PL,DE,EU,EU,707.0780577878265,615405.9381422687,10461.9375,63.0
ceo,DE,XRY,DUS,ES,DE,EU,EU,1909.404963657908,912540.6053601584,7472.8125,45.0
ceo,EW,XRY,DUS,ES,DE,EU,EU,1909.404963657908,1338392.8878615657,10960.125,66.0
ceo,DE,ZAD,DUS,HR,DE,EU,EU,1024.3500068421376,521910.4903924136,6974.625,42.0
ceo,EW,ZAD,DUS,HR,DE,EU,EU,1024.3500068421376,372793.2074231525,4981.875,30.0
ceo,EW,ZAG,DUS,HR,DE,EU,EU,922.1246456326062,208097.39759851157,2989.125,18.0
ceo,EW,ZRH,DUS,CH,DE,EU,EU,445.2878935581834,6243553.947920707,135756.09375,817.5
ceo,SR,ZRH,DUS,CH,DE,EU,EU,445.2878935581834,6117537.262733317,133016.0625,801.0
ceo,DE,ZTH,DUS,GR,DE,EU,EU,1870.0143003805867,477972.38456036936,3985.5,24.0
ceo,EW,ZTH,DUS,GR,DE,EU,EU,1870.0143003805867,119493.09614009234,996.375,6.0
ceo,SR,ERZ,DWC,TR,AE,AS,AS,2120.453345181453,33369.255705618794,249.09375,1.5
ceo,W6,KTW,DWC,PL,AE,EU,AS,4193.461520713089,4047120.14717453,15443.8125,93.0
ceo,W6,OTP,DWC,RO,AE,EU,AS,3410.7549787626967,6049749.9081008285,28645.78125,172.5
ceo,ZZZ,SOF,DWC,BG,AE,EU,AS,3508.406697361676,54145.96666812515,249.09375,1.5
ceo,ZZZ,TLL,DWC,EE,AE,EU,AS,4499.347300966681,70432.73254762946,249.09375,1.5
ceo,ZZZ,TLS,DWC,FR,AE,EU,AS,5266.335246941574,83869.78505166127,249.09375,1.5
ceo,SR,VAR,DWC,BG,AE,EU,AS,3215.081992058028,49557.18233273122,249.09375,1.5
ceo,ZZZ,VIE,DWC,AT,AE,EU,AS,4241.174647208889,66072.88302127848,249.09375,1.5
ceo,GJT,VNO,DWC,LT,AE,EU,AS,4115.010241799945,191916.5721621893,747.28125,4.5
ceo,8M,WOE,DWC,NL,AE,EU,AS,5193.459870860705,82561.88346565292,249.09375,1.5
ceo,J2,GYD,DXB,AZ,AE,AS,AS,1758.31043799193,5157677.780502404,45335.0625,273.0
neo,PC,SAW,DXB,TR,AE,AS,AS,2969.0012145306764,1293618.1864353812,8458.456615384615,48.0
ceo,J2,GYD,DYU,AZ,TJ,AS,AS,1625.9821293096618,53082.21501490752,498.1875,3.0
ceo,ZZZ,EIN,EBL,NL,IQ,EU,AS,3477.828253111726,643951.7254626742,2989.125,18.0
neo,PC,ESB,EBL,TR,IQ,AS,AS,1052.538701230062,384423.1260292837,6079.515692307692,34.5
ceo,PC,ESB,EBL,TR,IQ,AS,AS,1052.538701230062,246998.81169345096,3238.21875,19.5
ceo,IA,FRA,EBL,DE,IQ,EU,AS,3220.988770551682,1588753.3363446305,7971.0,48.0
ceo,LH,FRA,EBL,DE,IQ,EU,AS,3220.988770551682,1489456.252823091,7472.8125,45.0
ceo,J2,GYD,EBL,AZ,IQ,AS,AS,709.0541909921116,117415.77783622198,1992.75,12.0
ceo,8Q,ISL,EBL,TR,IQ,EU,AS,1417.1965941956175,142490.97519309202,1494.5625,9.0
ceo,KK,ISL,EBL,TR,IQ,EU,AS,1417.1965941956175,3372286.412903178,35371.3125,213.0
ceo,TK,ISL,EBL,TR,IQ,EU,AS,1417.1965941956175,451221.4214447915,4732.78125,28.5
ceo,IA,MAN,EBL,GB,IQ,EU,AS,4030.216907991432,750856.4497318744,2989.125,18.0
ceo,IA,MUC,EBL,DE,IQ,EU,AS,2945.496319971316,1044966.1898558444,5729.15625,34.5
neo,PC,SAW,EBL,TR,IQ,AS,AS,1375.724411502839,1069863.017221275,13744.991999999998,78.0
ceo,PC,SAW,EBL,TR,IQ,AS,AS,1375.724411502839,904807.0974323218,9714.65625,58.5
ceo,TK,SAW,EBL,TR,IQ,AS,AS,1375.724411502839,533604.1856652154,5729.15625,34.5
ceo,IA,SOF,EBL,BG,IQ,EU,AS,1902.197827113686,363818.4887569563,2989.125,18.0
ceo,IA,TXL,EBL,DE,IQ,EU,AS,3005.6698371197767,1575764.801059517,8469.1875,51.0
ceo,OS,VIE,EBL,AT,IQ,EU,AS,2598.8468695847905,2657309.613153681,16440.1875,99.0
neo,U2,EXT,EDI,GB,GB,EU,EU,580.4795937807189,11176.5071700552,264.32676923076923,1.5
neo,RC,FAE,EDI,FO,GB,EU,EU,716.6405330901101,76568.79731143896,1585.9606153846153,9.0
ceo,RC,FAE,EDI,FO,GB,EU,EU,716.6405330901101,206792.3154152982,3487.3125,21.0
neo,LH,FRA,EDI,DE,GB,EU,EU,1034.4709901020806,1451991.1256686084,23260.75569230769,132.0
ceo,LH,FRA,EDI,DE,GB,EU,EU,1034.4709901020806,1914427.0490836292,25407.5625,153.0
ceo,W6,GDN,EDI,PL,GB,EU,EU,1396.8367508951414,281748.58125126123,2989.125,18.0
ceo,P6,GLA,EDI,GB,GB,EU,EU,66.90542124843917,13970.639242243118,498.1875,3.0
ceo,U2,GLA,EDI,GB,GB,EU,EU,66.90542124843917,13970.639242243118,498.1875,3.0
neo,U2,GNB,EDI,FR,GB,EU,EU,1326.4076340464544,79926.41010470182,1057.307076923077,6.0
ceo,U2,GNB,EDI,FR,GB,EU,EU,1326.4076340464544,180407.30139605756,1992.75,12.0
neo,U2,GVA,EDI,CH,GB,EU,EU,1265.711148279387,1424792.3127863093,19560.180923076925,111.0
ceo,U2,GVA,EDI,CH,GB,EU,EU,1265.711148279387,4024849.314886504,46082.34375,277.5
ceo,ZZZ,GVA,EDI,CH,GB,EU,EU,1265.711148279387,21755.94224262975,249.09375,1.5
neo,U2,HAM,EDI,DE,GB,EU,EU,895.7631800098419,535020.9092179061,9515.763692307692,54.0
ceo,U2,HAM,EDI,DE,GB,EU,EU,895.7631800098419,884455.6189106217,12952.875,78.0
ceo,AY,HEL,EDI,FI,GB,EU,EU,1723.5051253234767,445823.03722126246,3985.5,24.0
neo,U2,HER,EDI,GR,GB,EU,EU,3150.621757290529,1026602.119299758,6343.842461538461,36.0
ceo,U2,HER,EDI,GR,GB,EU,EU,3150.621757290529,485629.7959216313,2490.9375,15.0
neo,U2,JER,EDI,JE,GB,EU,EU,754.462409824275,211255.90537023032,4229.228307692308,24.0
ceo,U2,JER,EDI,JE,GB,EU,EU,754.462409824275,396243.0141875885,6476.4375,39.0
neo,U2,KEF,EDI,IS,GB,EU,EU,1388.6799885275584,995049.8408684584,12687.684923076922,72.0
ceo,U2,KEF,EDI,IS,GB,EU,EU,1388.6799885275584,981592.2107389884,10461.9375,63.0
neo,U2,KRK,EDI,PL,GB,EU,EU,1675.808882006355,871519.1897310357,9515.763692307692,54.0
ceo,U2,KRK,EDI,PL,GB,EU,EU,1675.808882006355,762034.2299082368,6974.625,42.0
ceo,BA,LGW,EDI,GB,GB,EU,EU,574.406965869122,3815460.086191745,72984.46875,439.5
neo,U2,LGW,EDI,GB,GB,EU,EU,574.406965869122,1699225.937194175,40441.9956923077,229.5
ceo,U2,LGW,EDI,GB,GB,EU,EU,574.406965869122,4831179.836099445,92413.78125,556.5
neo,BA,LHR,EDI,GB,GB,EU,EU,534.2035999770983,1776898.0429244337,44142.57046153846,250.5
ceo,BA,LHR,EDI,GB,GB,EU,EU,534.2035999770983,7381494.640623168,146716.21875,883.5
ceo,AZ,LIN,EDI,IT,GB,EU,EU,1466.3139110798136,195205.0448970547,1992.75,12.0
ceo,P6,LIS,EDI,PT,GB,EU,EU,1956.1261855280509,62133.24580493631,498.1875,3.0
neo,U2,LIS,EDI,PT,GB,EU,EU,1956.1261855280509,829432.5921304749,7929.803076923077,45.0
ceo,U2,LIS,EDI,PT,GB,EU,EU,1956.1261855280509,683465.7038542994,5480.0625,33.0
ceo,U2,LPL,EDI,GB,GB,EU,EU,293.21083834012256,9637.996179500193,249.09375,1.5
neo,U2,LTN,EDI,GB,GB,EU,EU,494.58449409854654,1252359.620651229,32512.192615384614,184.5
ceo,U2,LTN,EDI,GB,GB,EU,EU,494.58449409854654,3519043.044489684,72735.375,438.0
neo,U2,LYS,EDI,FR,GB,EU,EU,1281.6928253770257,77781.40993428972,1057.307076923077,6.0
ceo,U2,LYS,EDI,FR,GB,EU,EU,1281.6928253770257,21964.82129732826,249.09375,1.5
ceo,ZZZ,LYS,EDI,FR,GB,EU,EU,1281.6928253770257,307507.4981625956,3487.3125,21.0
neo,U2,MAD,EDI,ES,GB,EU,EU,1721.1372352417457,1584773.40561531,16916.91323076923,96.0
ceo,U2,MAD,EDI,ES,GB,EU,EU,1721.1372352417457,2810999.8963448093,25158.46875,151.5
ceo,ZZZ,MAD,EDI,ES,GB,EU,EU,1721.1372352417457,1948217.7499419467,17436.5625,105.0
ceo,U2,MAN,EDI,GB,GB,EU,EU,297.9691541309766,9694.449283765143,249.09375,1.5
ceo,DS,MLH,EDI,FR,GB,EU,EU,1193.5552465175383,2352297.4170182007,28147.59375,169.5
neo,U2,MLH,EDI,FR,GB,EU,EU,1193.5552465175383,36782.98871415548,528.6535384615385,3.0
ceo,U2,MLH,EDI,FR,GB,EU,EU,1193.5552465175383,333068.6608167364,3985.5,24.0
ceo,EW,MUC,EDI,DE,GB,EU,EU,1333.2444588967885,1403726.0279340583,15443.8125,93.0
ceo,LH,MUC,EDI,DE,GB,EU,EU,1333.2444588967885,905629.695441328,9963.75,60.0
neo,U2,MUC,EDI,DE,GB,EU,EU,1333.2444588967885,722292.805766704,9515.763692307692,54.0
ceo,U2,MUC,EDI,DE,GB,EU,EU,1333.2444588967885,679222.271580996,7472.8125,45.0
neo,U2,MXP,EDI,IT,GB,EU,EU,1425.970568785307,63538.46639226748,792.9803076923076,4.5
ceo,U2,MXP,EDI,IT,GB,EU,EU,1425.970568785307,1575074.8514342336,16440.1875,99.0
ceo,ZZZ,MXP,EDI,IT,GB,EU,EU,1425.970568785307,4701359.783826425,49071.46875,295.5
ceo,U2,NAP,EDI,IT,GB,EU,EU,2111.902422759429,66497.22984393121,498.1875,3.0
ceo,ZZZ,NAP,EDI,IT,GB,EU,EU,2111.902422759429,199491.68953179367,1494.5625,9.0
neo,U2,NCE,EDI,FR,GB,EU,EU,1561.2277184155373,365045.8273151962,4229.228307692308,24.0
ceo,U2,NCE,EDI,FR,GB,EU,EU,1561.2277184155373,667400.1288060095,6476.4375,39.0
ceo,8H,NCL,EDI,GB,GB,EU,EU,146.98792551019423,7916.802034767928,249.09375,1.5
ceo,U2,NCL,EDI,GB,GB,EU,EU,146.98792551019423,15833.604069535855,498.1875,3.0
ceo,ZZZ,NCL,EDI,GB,GB,EU,EU,146.98792551019423,7916.802034767928,249.09375,1.5
